experiment,seed,round,seat,winner,timeout,health_after,damage,reward
1,16,2,0,0,0,60,0,2
1,16,2,1,0,0,60,0,2
1,16,2,2,0,0,60,0,2
1,16,2,3,0,0,60,0,2
1,16,2,4,0,0,60,0,2
1,16,2,5,0,0,60,0,2
1,16,2,6,0,0,60,0,2
1,16,2,7,0,0,60,0,2
1,16,3,0,0,0,60,0,2
1,16,3,1,0,0,60,0,2
1,16,3,2,0,0,60,0,2
1,16,3,3,0,0,60,0,2
1,16,3,4,0,0,60,0,2
1,16,3,5,0,0,60,0,2
1,16,3,6,0,0,60,0,2
1,16,3,7,0,0,60,0,2
1,16,5,0,0,0,54,0,2
1,16,5,1,0,0,60,0,2
1,16,5,2,0,0,54,0,2
1,16,5,3,0,0,56,0,2
1,16,5,4,0,0,60,0,2
1,16,5,5,0,0,60,0,2
1,16,5,6,0,0,57,0,2
1,16,5,7,0,0,60,0,2
1,16,10,0,0,0,48,0,2
1,16,10,1,0,0,57,0,2
1,16,10,2,0,0,42,0,2
1,16,10,3,0,0,30,0,2
1,16,10,4,0,0,56,0,2
1,16,10,5,0,0,41,0,2
1,16,10,6,0,0,41,0,2
1,16,10,7,0,0,54,0,2
1,16,15,0,0,0,48,0,2
1,16,15,1,0,0,52,0,2
1,16,15,2,0,0,33,0,2
1,16,15,3,0,0,8,0,2
1,16,15,4,0,0,26,0,2
1,16,15,5,0,0,16,0,2
1,16,15,6,0,0,29,0,2
1,16,15,7,0,0,38,0,2
1,16,20,0,0,0,42,0,2
1,16,20,1,0,0,52,0,2
1,16,20,2,0,1,26,0,2
1,16,20,5,0,1,16,0,2
1,16,20,7,0,1,11,0,2
1,16,25,0,1,1,24,2,0
1,16,25,1,0,0,52,0,2
1,17,1,0,0,0,60,0,2
1,17,1,1,0,0,60,0,2
1,17,1,2,0,0,60,0,2
1,17,1,3,0,0,60,0,2
1,17,1,4,0,0,60,0,2
1,17,1,5,0,0,60,0,2
1,17,1,6,0,0,60,0,2
1,17,1,7,0,0,60,0,2
1,17,2,0,0,0,60,0,2
1,17,2,1,0,0,60,0,2
1,17,2,2,0,0,60,0,2
1,17,2,3,0,0,60,0,2
1,17,2,4,0,0,60,0,2
1,17,2,5,0,0,60,0,2
1,17,2,6,0,0,60,0,2
1,17,2,7,0,0,60,0,2
1,17,3,0,0,0,60,0,2
1,17,3,1,0,0,60,0,2
1,17,3,2,0,0,60,0,2
1,17,3,3,0,0,60,0,2
1,17,3,4,0,0,60,0,2
1,17,3,5,0,0,60,0,2
1,17,3,6,0,0,60,0,2
1,17,3,7,0,0,60,0,2
1,17,5,0,0,0,55,0,2
1,17,5,1,0,0,56,0,2
1,17,5,2,0,0,60,0,2
1,17,5,3,0,0,60,0,2
1,17,5,4,0,0,56,0,2
1,17,5,5,0,0,54,0,2
1,17,5,6,0,0,60,0,2
1,17,5,7,0,0,60,0,2
1,17,10,0,0,0,31,0,2
1,17,10,1,0,0,46,0,2
1,17,10,2,0,0,60,0,2
1,17,10,3,0,0,50,0,2
1,17,10,4,0,0,40,0,2
1,17,10,5,0,0,35,0,2
1,17,10,6,0,0,56,0,2
1,17,10,7,0,0,54,0,2
1,17,15,0,0,0,10,0,2
1,17,15,1,0,0,36,0,2
1,17,15,2,0,0,53,0,2
1,17,15,3,0,0,41,0,2
1,17,15,4,0,0,13,0,2
1,17,15,5,0,0,20,0,2
1,17,15,6,0,0,32,0,2
1,17,15,7,0,0,54,0,2
1,17,20,2,0,0,53,0,2
1,17,20,3,0,1,18,0,2
1,17,20,5,0,1,13,0,2
1,17,20,6,0,0,14,0,2
1,17,20,7,0,0,44,0,2
1,17,25,2,0,1,53,0,2
1,17,25,7,1,1,21,2,0
1,18,1,0,0,0,60,0,2
1,18,1,1,0,0,60,0,2
1,18,1,2,0,0,60,0,2
1,18,1,3,0,0,60,0,2
1,18,1,4,0,0,60,0,2
1,18,1,5,0,0,60,0,2
1,18,1,6,0,0,60,0,2
1,18,1,7,0,0,60,0,2
1,18,2,0,0,0,60,0,2
1,18,2,1,0,0,60,0,2
1,18,2,2,0,0,60,0,2
1,18,2,3,0,0,60,0,2
1,18,2,4,0,0,60,0,2
1,18,2,5,0,0,60,0,2
1,18,2,6,0,0,60,0,2
1,18,2,7,0,0,60,0,2
1,18,3,0,0,0,60,0,2
1,18,3,1,0,0,60,0,2
1,18,3,2,0,0,60,0,2
1,18,3,3,0,0,60,0,2
1,18,3,4,0,0,60,0,2
1,18,3,5,0,0,60,0,2
1,18,3,6,0,0,60,0,2
1,18,3,7,0,0,60,0,2
1,18,5,0,0,0,55,0,2
1,18,5,1,0,0,60,0,2
1,18,5,2,0,0,60,0,2
1,18,5,3,0,0,60,0,2
1,18,5,4,0,0,54,0,2
1,18,5,5,0,0,55,0,2
1,18,5,6,0,0,56,0,2
1,18,5,7,0,0,60,0,2
1,18,10,0,0,0,43,0,2
1,18,10,1,0,0,43,0,2
1,18,10,2,0,0,51,0,2
1,18,10,3,0,0,60,0,2
1,18,10,4,0,0,26,0,2
1,18,10,5,0,0,41,0,2
1,18,10,6,0,0,53,0,2
1,18,10,7,0,0,57,0,2
1,18,15,0,0,0,35,0,2
1,18,15,1,0,0,15,0,2
1,18,15,2,0,0,28,0,2
1,18,15,3,0,0,45,0,2
1,18,15,5,0,0,35,0,2
1,18,15,6,0,0,49,0,2
1,18,15,7,0,0,57,0,2
1,18,20,0,0,0,13,0,2
1,18,20,2,0,1,3,0,2
1,18,20,3,0,0,39,0,2
1,18,20,5,0,0,25,0,2
1,18,20,6,0,0,43,0,2
1,18,20,7,0,0,37,0,2
1,18,25,3,0,1,23,0,2
1,18,25,5,1,0,14,2,0
1,18,25,6,0,1,43,0,2
1,18,25,7,1,0,0,2,0
1,18,30,3,1,1,5,2,0
1,18,30,6,1,1,25,2,0
1,19,1,0,0,0,60,0,2
1,19,1,1,0,0,60,0,2
1,19,1,2,0,0,60,0,2
1,19,1,3,0,0,60,0,2
1,19,1,4,0,0,60,0,2
1,19,1,5,0,0,60,0,2
1,19,1,6,0,0,60,0,2
1,19,1,7,0,0,60,0,2
1,19,2,0,0,0,60,0,2
1,19,2,1,0,0,60,0,2
1,19,2,2,0,0,60,0,2
1,19,2,3,0,0,60,0,2
1,19,2,4,0,0,60,0,2
1,19,2,5,0,0,60,0,2
1,19,2,6,0,0,60,0,2
1,19,2,7,0,0,60,0,2
1,19,3,0,0,0,60,0,2
1,19,3,1,0,0,60,0,2
1,19,3,2,0,0,60,0,2
1,19,3,3,0,0,60,0,2
1,19,3,4,0,0,60,0,2
1,19,3,5,0,0,60,0,2
1,19,3,6,0,0,60,0,2
1,19,3,7,0,0,60,0,2
1,19,5,0,0,0,60,0,2
1,19,5,1,0,0,57,0,2
1,19,5,2,0,0,53,0,2
1,19,5,3,0,0,60,0,2
1,19,5,4,0,0,60,0,2
1,19,5,5,0,0,55,0,2
1,19,5,6,0,0,60,0,2
1,19,5,7,0,0,56,0,2
1,19,10,0,0,0,60,0,2
1,19,10,1,0,0,53,0,2
1,19,10,2,0,0,42,0,2
1,19,10,3,0,0,37,0,2
1,19,10,4,0,0,51,0,2
1,19,10,5,0,0,47,0,2
1,19,10,6,0,0,36,0,2
1,19,10,7,0,0,52,0,2
1,19,15,0,0,0,43,0,2
1,19,15,1,0,0,45,0,2
1,19,15,2,0,0,37,0,2
1,19,15,3,0,0,25,0,2
1,19,15,4,0,0,28,0,2
1,19,15,5,0,0,41,0,2
1,19,15,6,0,0,7,0,2
1,19,15,7,0,0,44,0,2
1,19,20,0,0,1,27,0,2
1,19,20,1,0,1,26,0,2
1,19,20,2,0,0,32,0,2
1,19,20,4,0,1,3,0,2
1,19,20,5,0,0,33,0,2
1,19,20,7,0,0,44,0,2
1,19,25,2,0,1,32,0,2
1,19,25,5,0,1,25,0,2
1,19,25,7,0,1,33,0,2
1,19,30,2,0,1,32,0,2
1,19,30,5,1,1,6,2,0
1,19,30,7,1,1,3,2,0
1,20,1,0,0,0,60,0,2
1,20,1,1,0,0,60,0,2
1,20,1,2,0,0,60,0,2
1,20,1,3,0,0,60,0,2
1,20,1,4,0,0,60,0,2
1,20,1,5,0,0,60,0,2
1,20,1,6,0,0,60,0,2
1,20,1,7,0,0,60,0,2
1,20,2,0,0,0,60,0,2
1,20,2,1,0,0,60,0,2
1,20,2,2,0,0,60,0,2
1,20,2,3,0,0,60,0,2
1,20,2,4,0,0,60,0,2
1,20,2,5,0,0,60,0,2
1,20,2,6,0,0,60,0,2
1,20,2,7,0,0,60,0,2
1,20,3,0,0,0,60,0,2
1,20,3,1,0,0,60,0,2
1,20,3,2,0,0,60,0,2
1,20,3,3,0,0,60,0,2
1,20,3,4,0,0,60,0,2
1,20,3,5,0,0,60,0,2
1,20,3,6,0,0,60,0,2
1,20,3,7,0,0,60,0,2
1,20,5,0,0,0,60,0,2
1,20,5,1,0,0,55,0,2
1,20,5,2,0,0,55,0,2
1,20,5,3,0,0,60,0,2
1,20,5,4,0,0,55,0,2
1,20,5,5,0,0,54,0,2
1,20,5,6,0,0,60,0,2
1,20,5,7,0,0,60,0,2
1,20,10,0,0,0,39,0,2
1,20,10,1,0,0,40,0,2
1,20,10,2,0,0,51,0,2
1,20,10,3,0,0,46,0,2
1,20,10,4,0,0,41,0,2
1,20,10,5,0,0,39,0,2
1,20,10,6,0,0,60,0,2
1,20,10,7,0,0,52,0,2
1,20,15,0,0,0,17,0,2
1,20,15,1,0,0,11,0,2
1,20,15,2,0,0,51,0,2
1,20,15,3,0,0,18,0,2
1,20,15,4,0,0,41,0,2
1,20,15,5,0,0,8,0,2
1,20,15,6,0,0,60,0,2
1,20,15,7,0,0,46,0,2
1,20,20,2,0,1,25,0,2
1,20,20,4,0,0,34,0,2
1,20,20,6,0,0,55,0,2
1,20,20,7,0,0,46,0,2
1,20,25,2,1,1,6,2,0
1,20,25,4,1,1,25,2,0
1,20,25,6,0,1,40,0,2
1,20,25,7,1,1,18,2,0
1,20,30,4,1,0,16,2,0
1,20,30,6,1,1,23,2,0
1,20,35,4,1,0,0,2,0
1,20,35,6,1,0,7,2,0
1,21,1,0,0,0,60,0,2
1,21,1,1,0,0,60,0,2
1,21,1,2,0,0,60,0,2
1,21,1,3,0,0,60,0,2
1,21,1,4,0,0,60,0,2
1,21,1,5,0,0,60,0,2
1,21,1,6,0,0,60,0,2
1,21,1,7,0,0,60,0,2
1,21,2,0,0,0,60,0,2
1,21,2,1,0,0,60,0,2
1,21,2,2,0,0,60,0,2
1,21,2,3,0,0,60,0,2
1,21,2,4,0,0,60,0,2
1,21,2,5,0,0,60,0,2
1,21,2,6,0,0,60,0,2
1,21,2,7,0,0,60,0,2
1,21,3,0,0,0,60,0,2
1,21,3,1,0,0,60,0,2
1,21,3,2,0,0,60,0,2
1,21,3,3,0,0,60,0,2
1,21,3,4,0,0,60,0,2
1,21,3,5,0,0,60,0,2
1,21,3,6,0,0,60,0,2
1,21,3,7,0,0,60,0,2
1,21,5,0,0,0,55,0,2
1,21,5,1,0,0,60,0,2
1,21,5,2,0,0,60,0,2
1,21,5,3,0,0,54,0,2
1,21,5,4,0,0,60,0,2
1,21,5,5,0,0,56,0,2
1,21,5,6,0,0,54,0,2
1,21,5,7,0,0,60,0,2
1,21,10,0,0,0,44,0,2
1,21,10,1,0,0,51,0,2
1,21,10,2,0,0,44,0,2
1,21,10,3,0,0,40,0,2
1,21,10,4,0,0,54,0,2
1,21,10,5,0,0,52,0,2
1,21,10,6,0,0,40,0,2
1,21,10,7,0,0,60,0,2
1,21,15,0,0,0,13,0,2
1,21,15,1,0,0,33,0,2
1,21,15,2,0,0,44,0,2
1,21,15,3,0,0,18,0,2
1,21,15,4,0,0,33,0,2
1,21,15,5,0,0,45,0,2
1,21,15,6,0,0,23,0,2
1,21,15,7,0,0,60,0,2
1,21,20,2,0,1,36,0,2
1,21,20,4,0,0,26,0,2
1,21,20,5,0,1,29,0,2
1,21,20,6,0,1,7,0,2
1,21,20,7,0,0,60,0,2
1,21,25,2,1,1,34,2,0
1,21,25,5,1,1,0,2,0
1,21,25,7,0,1,51,0,2
1,21,30,2,0,1,26,0,2
1,21,30,7,0,1,26,0,2
1,21,35,2,1,0,16,2,0
1,21,35,7,1,0,0,2,0
1,22,1,0,0,0,60,0,2
1,22,1,1,0,0,60,0,2
1,22,1,2,0,0,60,0,2
1,22,1,3,0,0,60,0,2
1,22,1,4,0,0,60,0,2
1,22,1,5,0,0,60,0,2
1,22,1,6,0,0,60,0,2
1,22,1,7,0,0,60,0,2
1,22,2,0,0,0,60,0,2
1,22,2,1,0,0,60,0,2
1,22,2,2,0,0,60,0,2
1,22,2,3,0,0,60,0,2
1,22,2,4,0,0,60,0,2
1,22,2,5,0,0,60,0,2
1,22,2,6,0,0,60,0,2
1,22,2,7,0,0,60,0,2
1,22,3,0,0,0,60,0,2
1,22,3,1,0,0,60,0,2
1,22,3,2,0,0,60,0,2
1,22,3,3,0,0,60,0,2
1,22,3,4,0,0,60,0,2
1,22,3,5,0,0,60,0,2
1,22,3,6,0,0,60,0,2
1,22,3,7,0,0,60,0,2
1,22,5,0,0,0,60,0,2
1,22,5,1,0,0,60,0,2
1,22,5,2,0,0,60,0,2
1,22,5,3,0,0,55,0,2
1,22,5,4,0,0,56,0,2
1,22,5,5,0,0,60,0,2
1,22,5,6,0,0,57,0,2
1,22,5,7,0,0,53,0,2
1,22,10,0,0,0,55,0,2
1,22,10,1,0,0,60,0,2
1,22,10,2,0,0,51,0,2
1,22,10,3,0,0,45,0,2
1,22,10,4,0,0,40,0,2
1,22,10,5,0,0,60,0,2
1,22,10,6,0,0,33,0,2
1,22,10,7,0,0,34,0,2
1,22,15,0,0,0,55,0,2
1,22,15,1,0,0,57,0,2
1,22,15,2,0,0,34,0,2
1,22,15,3,0,0,10,0,2
1,22,15,4,0,0,27,0,2
1,22,15,5,0,0,52,0,2
1,22,15,6,0,0,4,0,2
1,22,15,7,0,0,20,0,2
1,22,20,0,0,0,55,0,2
1,22,20,1,0,0,49,0,2
1,22,20,4,0,0,19,0,2
1,22,20,5,0,0,37,0,2
1,22,25,0,0,0,40,0,2
1,22,25,1,0,1,49,0,2
1,22,25,5,0,1,11,0,2
1,22,30,0,0,0,40,0,2
1,22,30,1,0,0,33,0,2
1,23,1,0,0,0,60,0,2
1,23,1,1,0,0,60,0,2
1,23,1,2,0,0,60,0,2
1,23,1,3,0,0,60,0,2
1,23,1,4,0,0,60,0,2
1,23,1,5,0,0,60,0,2
1,23,1,6,0,0,60,0,2
1,23,1,7,0,0,60,0,2
1,23,2,0,0,0,60,0,2
1,23,2,1,0,0,60,0,2
1,23,2,2,0,0,60,0,2
1,23,2,3,0,0,60,0,2
1,23,2,4,0,0,60,0,2
1,23,2,5,0,0,60,0,2
1,23,2,6,0,0,60,0,2
1,23,2,7,0,0,60,0,2
1,23,3,0,0,0,60,0,2
1,23,3,1,0,0,60,0,2
1,23,3,2,0,0,60,0,2
1,23,3,3,0,0,60,0,2
1,23,3,4,0,0,60,0,2
1,23,3,5,0,0,60,0,2
1,23,3,6,0,0,60,0,2
1,23,3,7,0,0,60,0,2
1,23,5,0,0,0,60,0,2
1,23,5,1,0,0,60,0,2
1,23,5,2,0,0,60,0,2
1,23,5,3,0,0,54,0,2
1,23,5,4,0,0,57,0,2
1,23,5,5,0,0,60,0,2
1,23,5,6,0,0,56,0,2
1,23,5,7,0,0,55,0,2
1,23,10,0,0,0,49,0,2
1,23,10,1,0,0,50,0,2
1,23,10,2,0,0,54,0,2
1,23,10,3,0,0,37,0,2
1,23,10,4,0,0,31,0,2
1,23,10,5,0,0,60,0,2
1,23,10,6,0,0,49,0,2
1,23,10,7,0,0,41,0,2
1,23,15,0,0,0,21,0,2
1,23,15,1,0,0,25,0,2
1,23,15,2,0,0,54,0,2
1,23,15,3,0,0,22,0,2
1,23,15,4,0,0,2,0,2
1,23,15,5,0,0,60,0,2
1,23,15,6,0,0,49,0,2
1,23,15,7,0,0,29,0,2
1,23,20,0,0,1,6,0,2
1,23,20,1,0,0,16,0,2
1,23,20,2,0,1,39,0,2
1,23,20,5,0,1,60,0,2
1,23,20,6,0,0,43,0,2
1,23,20,7,0,0,5,0,2
1,23,25,2,0,1,30,0,2
1,23,25,5,0,1,49,0,2
1,23,25,6,1,1,32,2,0
1,23,30,2,0,1,21,0,2
1,23,30,5,1,1,19,2,0
1,23,30,6,1,0,14,2,0
1,24,1,0,0,0,60,0,2
1,24,1,1,0,0,60,0,2
1,24,1,2,0,0,60,0,2
1,24,1,3,0,0,60,0,2
1,24,1,4,0,0,60,0,2
1,24,1,5,0,0,60,0,2
1,24,1,6,0,0,60,0,2
1,24,1,7,0,0,60,0,2
1,24,2,0,0,0,60,0,2
1,24,2,1,0,0,60,0,2
1,24,2,2,0,0,60,0,2
1,24,2,3,0,0,60,0,2
1,24,2,4,0,0,60,0,2
1,24,2,5,0,0,60,0,2
1,24,2,6,0,0,60,0,2
1,24,2,7,0,0,60,0,2
1,24,3,0,0,0,60,0,2
1,24,3,1,0,0,60,0,2
1,24,3,2,0,0,60,0,2
1,24,3,3,0,0,60,0,2
1,24,3,4,0,0,60,0,2
1,24,3,5,0,0,60,0,2
1,24,3,6,0,0,60,0,2
1,24,3,7,0,0,60,0,2
1,24,5,0,0,0,55,0,2
1,24,5,1,0,0,60,0,2
1,24,5,2,0,0,60,0,2
1,24,5,3,0,0,60,0,2
1,24,5,4,0,0,54,0,2
1,24,5,5,0,0,60,0,2
1,24,5,6,0,0,53,0,2
1,24,5,7,0,0,53,0,2
1,24,10,0,0,0,43,0,2
1,24,10,1,0,0,43,0,2
1,24,10,2,0,0,57,0,2
1,24,10,3,0,0,53,0,2
1,24,10,4,0,0,37,0,2
1,24,10,5,0,0,60,0,2
1,24,10,6,0,0,38,0,2
1,24,10,7,0,0,29,0,2
1,24,15,0,0,0,43,0,2
1,24,15,1,0,0,26,0,2
1,24,15,2,0,0,57,0,2
1,24,15,3,0,0,23,0,2
1,24,15,4,0,0,21,0,2
1,24,15,5,0,0,60,0,2
1,24,15,6,0,0,6,0,2
1,24,20,0,0,0,35,0,2
1,24,20,2,0,1,40,0,2
1,24,20,3,0,1,3,0,2
1,24,20,5,0,0,60,0,2
1,24,25,0,0,1,19,0,2
1,24,25,2,0,1,13,0,2
1,24,25,5,0,0,60,0,2
1,24,30,0,0,1,3,0,2
1,24,30,5,0,1,60,0,2
1,25,1,0,0,0,60,0,2
1,25,1,1,0,0,60,0,2
1,25,1,2,0,0,60,0,2
1,25,1,3,0,0,60,0,2
1,25,1,4,0,0,60,0,2
1,25,1,5,0,0,60,0,2
1,25,1,6,0,0,60,0,2
1,25,1,7,0,0,60,0,2
1,25,2,0,0,0,60,0,2
1,25,2,1,0,0,60,0,2
1,25,2,2,0,0,60,0,2
1,25,2,3,0,0,60,0,2
1,25,2,4,0,0,60,0,2
1,25,2,5,0,0,60,0,2
1,25,2,6,0,0,60,0,2
1,25,2,7,0,0,60,0,2
1,25,3,0,0,0,60,0,2
1,25,3,1,0,0,60,0,2
1,25,3,2,0,0,60,0,2
1,25,3,3,0,0,60,0,2
1,25,3,4,0,0,60,0,2
1,25,3,5,0,0,60,0,2
1,25,3,6,0,0,60,0,2
1,25,3,7,0,0,60,0,2
1,25,5,0,0,0,57,0,2
1,25,5,1,0,0,60,0,2
1,25,5,2,0,0,55,0,2
1,25,5,3,0,0,57,0,2
1,25,5,4,0,0,54,0,2
1,25,5,5,0,0,60,0,2
1,25,5,6,0,0,60,0,2
1,25,5,7,0,0,60,0,2
1,25,10,0,0,0,49,0,2
1,25,10,1,0,0,48,0,2
1,25,10,2,0,0,48,0,2
1,25,10,3,0,0,38,0,2
1,25,10,4,0,0,29,0,2
1,25,10,5,0,0,43,0,2
1,25,10,6,0,0,55,0,2
1,25,10,7,0,0,60,0,2
1,25,15,0,0,0,49,0,2
1,25,15,1,0,0,39,0,2
1,25,15,2,0,0,48,0,2
1,25,15,3,0,0,13,0,2
1,25,15,5,0,0,27,0,2
1,25,15,6,0,0,39,0,2
1,25,15,7,0,0,31,0,2
1,25,20,0,0,0,49,0,2
1,25,20,1,0,1,21,0,2
1,25,20,2,0,1,33,0,2
1,25,20,5,0,0,19,0,2
1,25,20,6,0,1,23,0,2
1,25,20,7,0,1,9,0,2
1,25,25,0,1,1,37,2,0
1,25,25,2,0,1,12,0,2
1,25,25,5,1,1,9,2,0
1,25,30,0,0,1,2,0,2
1,25,30,5,1,1,7,2,0
2,1,1,0,0,0,60,0,2
2,1,1,1,0,0,60,0,2
2,1,1,2,0,0,60,0,2
2,1,1,3,0,0,60,0,2
2,1,1,4,0,0,60,0,2
2,1,1,5,0,0,60,0,2
2,1,1,6,0,0,60,0,2
2,1,1,7,0,0,60,0,2
2,1,2,0,0,0,60,0,2
2,1,2,1,0,0,60,0,2
2,1,2,2,0,0,60,0,2
2,1,2,3,0,0,60,0,2
2,1,2,4,0,0,60,0,2
2,1,2,5,0,0,60,0,2
2,1,2,6,0,0,60,0,2
2,1,2,7,0,0,60,0,2
2,1,3,0,0,0,60,0,2
2,1,3,1,0,0,60,0,2
2,1,3,2,0,0,60,0,2
2,1,3,3,0,0,60,0,2
2,1,3,4,0,0,60,0,2
2,1,3,5,0,0,60,0,2
2,1,3,6,0,0,60,0,2
2,1,3,7,0,0,60,0,2
2,1,5,0,0,0,56,0,2
2,1,5,1,0,0,54,0,2
2,1,5,2,0,0,60,0,2
2,1,5,3,0,0,60,0,2
2,1,5,4,0,0,56,0,2
2,1,5,5,0,0,54,0,2
2,1,5,6,0,0,60,0,2
2,1,5,7,0,0,60,0,2
2,1,10,0,0,0,56,0,2
2,1,10,1,0,0,38,0,2
2,1,10,2,0,0,38,0,2
2,1,10,3,0,0,48,0,2
2,1,10,4,0,0,43,0,2
2,1,10,5,0,0,42,0,2
2,1,10,6,0,0,51,0,2
2,1,10,7,0,0,60,0,2
2,1,15,0,0,0,44,0,2
2,1,15,1,0,0,11,0,2
2,1,15,2,0,0,5,0,2
2,1,15,3,0,0,23,0,2
2,1,15,4,0,0,43,0,2
2,1,15,5,0,0,26,0,2
2,1,15,6,0,0,51,0,2
2,1,15,7,0,0,60,0,2
2,1,20,0,1,1,31,2,0
2,1,20,4,1,0,7,2,0
2,1,20,5,0,1,26,0,2
2,1,20,6,0,1,28,0,2
2,1,20,7,0,1,60,0,2
2,1,25,5,1,0,15,2,0
2,1,25,7,1,1,58,2,0
2,2,1,0,0,0,60,0,2
2,2,1,1,0,0,60,0,2
2,2,1,2,0,0,60,0,2
2,2,1,3,0,0,60,0,2
2,2,1,4,0,0,60,0,2
2,2,1,5,0,0,60,0,2
2,2,1,6,0,0,60,0,2
2,2,1,7,0,0,60,0,2
2,2,2,0,0,0,60,0,2
2,2,2,1,0,0,60,0,2
2,2,2,2,0,0,60,0,2
2,2,2,3,0,0,60,0,2
2,2,2,4,0,0,60,0,2
2,2,2,5,0,0,60,0,2
2,2,2,6,0,0,60,0,2
2,2,2,7,0,0,60,0,2
2,2,3,0,0,0,60,0,2
2,2,3,1,0,0,60,0,2
2,2,3,2,0,0,60,0,2
2,2,3,3,0,0,60,0,2
2,2,3,4,0,0,60,0,2
2,2,3,5,0,0,60,0,2
2,2,3,6,0,0,60,0,2
2,2,3,7,0,0,60,0,2
2,2,5,0,0,0,54,0,2
2,2,5,1,0,0,60,0,2
2,2,5,2,0,0,60,0,2
2,2,5,3,0,0,60,0,2
2,2,5,4,0,0,55,0,2
2,2,5,5,0,0,60,0,2
2,2,5,6,0,0,54,0,2
2,2,5,7,0,0,56,0,2
2,2,10,0,0,0,39,0,2
2,2,10,1,0,0,48,0,2
2,2,10,2,0,0,45,0,2
2,2,10,3,0,0,54,0,2
2,2,10,4,0,0,38,0,2
2,2,10,5,0,0,46,0,2
2,2,10,6,0,0,42,0,2
2,2,10,7,0,0,56,0,2
2,2,15,0,0,0,17,0,2
2,2,15,1,0,0,32,0,2
2,2,15,2,0,1,18,0,2
2,2,15,3,0,0,54,0,2
2,2,15,4,0,0,8,0,2
2,2,15,5,0,0,32,0,2
2,2,15,6,0,0,39,0,2
2,2,15,7,0,0,56,0,2
2,2,20,1,0,1,18,0,2
2,2,20,3,0,1,54,0,2
2,2,20,5,0,1,15,0,2
2,2,20,6,1,1,2,2,0
2,2,20,7,0,0,56,0,2
2,2,25,3,1,0,37,2,0
2,2,25,7,1,0,54,2,0
2,2,30,3,1,0,19,2,0
2,2,30,7,1,0,38,2,0
2,3,1,0,0,0,60,0,2
2,3,1,1,0,0,60,0,2
2,3,1,2,0,0,60,0,2
2,3,1,3,0,0,60,0,2
2,3,1,4,0,0,60,0,2
2,3,1,5,0,0,60,0,2
2,3,1,6,0,0,60,0,2
2,3,1,7,0,0,60,0,2
2,3,2,0,0,0,60,0,2
2,3,2,1,0,0,60,0,2
2,3,2,2,0,0,60,0,2
2,3,2,3,0,0,60,0,2
2,3,2,4,0,0,60,0,2
2,3,2,5,0,0,60,0,2
2,3,2,6,0,0,60,0,2
2,3,2,7,0,0,60,0,2
2,3,3,0,0,0,60,0,2
2,3,3,1,0,0,60,0,2
2,3,3,2,0,0,60,0,2
2,3,3,3,0,0,60,0,2
2,3,3,4,0,0,60,0,2
2,3,3,5,0,0,60,0,2
2,3,3,6,0,0,60,0,2
2,3,3,7,0,0,60,0,2
2,3,5,0,0,0,60,0,2
2,3,5,1,0,0,53,0,2
2,3,5,2,0,0,60,0,2
2,3,5,3,0,0,53,0,2
2,3,5,4,0,0,60,0,2
2,3,5,5,0,0,55,0,2
2,3,5,6,0,0,56,0,2
2,3,5,7,0,0,60,0,2
2,3,10,0,0,0,60,0,2
2,3,10,1,0,0,44,0,2
2,3,10,2,0,0,40,0,2
2,3,10,3,0,0,26,0,2
2,3,10,4,0,0,48,0,2
2,3,10,5,0,0,55,0,2
2,3,10,6,0,0,36,0,2
2,3,10,7,0,0,55,0,2
2,3,15,0,0,0,31,0,2
2,3,15,1,0,0,29,0,2
2,3,15,2,0,0,33,0,2
2,3,15,3,0,0,12,0,2
2,3,15,4,0,0,24,0,2
2,3,15,5,0,0,55,0,2
2,3,15,6,0,1,7,0,2
2,3,15,7,0,0,55,0,2
2,3,20,0,1,1,8,2,0
2,3,20,1,0,1,12,0,2
2,3,20,2,1,1,22,2,0
2,3,20,5,0,1,55,0,2
2,3,20,7,0,1,41,0,2
2,3,25,5,1,0,44,2,0
2,3,25,7,1,0,39,2,0
2,3,30,5,1,0,18,2,0
2,3,30,7,1,0,30,2,0
2,4,1,0,0,0,60,0,2
2,4,1,1,0,0,60,0,2
2,4,1,2,0,0,60,0,2
2,4,1,3,0,0,60,0,2
2,4,1,4,0,0,60,0,2
2,4,1,5,0,0,60,0,2
2,4,1,6,0,0,60,0,2
2,4,1,7,0,0,60,0,2
2,4,2,0,0,0,60,0,2
2,4,2,1,0,0,60,0,2
2,4,2,2,0,0,60,0,2
2,4,2,3,0,0,60,0,2
2,4,2,4,0,0,60,0,2
2,4,2,5,0,0,60,0,2
2,4,2,6,0,0,60,0,2
2,4,2,7,0,0,60,0,2
2,4,3,0,0,0,60,0,2
2,4,3,1,0,0,60,0,2
2,4,3,2,0,0,60,0,2
2,4,3,3,0,0,60,0,2
2,4,3,4,0,0,60,0,2
2,4,3,5,0,0,60,0,2
2,4,3,6,0,0,60,0,2
2,4,3,7,0,0,60,0,2
2,4,5,0,0,0,55,0,2
2,4,5,1,0,0,60,0,2
2,4,5,2,0,0,56,0,2
2,4,5,3,0,0,60,0,2
2,4,5,4,0,0,60,0,2
2,4,5,5,0,0,53,0,2
2,4,5,6,0,0,60,0,2
2,4,5,7,0,0,54,0,2
2,4,10,0,0,0,55,0,2
2,4,10,1,0,0,60,0,2
2,4,10,2,0,0,56,0,2
